ProductionID,DateKey,LineID,ShiftID,ProductID,UnitsProduced,UnitsDefective,DowntimeMinutes,ScrapCost
540,20240305,3,1,2,2518,78,1.0,1107.6
541,20240305,1,1,1,3825,122,8.1,1525.0
542,20240305,3,2,4,2537,124,28.6,3112.4
543,20240305,3,3,7,2516,98,4.3,3087.0
544,20240305,4,1,8,5278,118,0.0,4000.2
545,20240306,3,3,6,3150,89,4.8,631.9
546,20240306,1,3,3,3456,111,21.7,2530.8
547,20240306,4,2,3,4928,227,0.0,5175.6
548,20240306,3,1,1,2286,79,8.5,987.5
549,20240306,4,2,4,4606,153,4.8,3840.3
550,20240306,4,1,4,4752,134,0.0,3363.4
551,20240306,4,2,4,4741,157,13.2,3940.7
552,20240306,1,2,6,4178,158,2.9,1121.8
553,20240307,1,3,6,4049,156,9.2,1107.6
554,20240307,1,1,2,3970,151,4.0,2144.2
555,20240307,1,2,4,4824,220,18.6,5522.0
556,20240307,4,2,5,5043,175,0.0,1120.0
557,20240307,2,2,3,5533,94,30.8,2143.2
558,20240307,2,2,8,4869,178,0.6,6034.2
559,20240307,1,3,8,3359,110,9.7,3729.0
560,20240307,3,3,3,2703,63,7.9,1436.4
561,20240308,2,3,3,5606,160,6.1,3648.0
562,20240308,1,2,2,2753,73,8.0,1036.6
563,20240308,3,2,4,2593,21,15.3,527.1
564,20240308,4,3,6,4022,89,6.1,631.9
565,20240308,4,1,7,4446,147,0.4,4630.5
566,20240308,4,1,3,5270,124,2.4,2827.2
567,20240308,3,3,4,2517,110,23.1,2761.0
568,20240309,4,3,7,4867,127,9.2,4000.5
569,20240309,3,3,1,2640,135,6.4,1687.5
570,20240309,2,2,1,6493,182,18.3,2275.0
571,20240309,4,3,1,3082,182,12.7,2275.0
572,20240309,2,2,2,5940,326,46.2,4629.2
573,20240309,3,2,2,2671,72,1.0,1022.4
574,20240309,1,1,7,4140,47,4.2,1480.5
575,20240309,1,1,5,3950,86,18.5,550.4
576,20240310,2,1,8,6144,151,9.3,5118.9
577,20240310,1,3,1,3493,105,12.4,1312.5
578,20240310,3,1,4,2301,66,28.8,1656.6
579,20240310,1,1,1,3771,18,12.2,225.0
580,20240310,4,2,1,5398,174,20.5,2175.0
581,20240310,3,3,2,2466,52,0.3,738.4
582,20240310,2,1,7,5867,188,66.2,5922.0
583,20240311,1,1,1,4742,218,19.0,2725.0
584,20240311,4,2,2,4004,146,10.1,2073.2
585,20240311,3,3,5,2943,55,21.8,352.0
586,20240311,1,1,4,3826,251,0.2,6300.1
587,20240311,1,2,5,3260,81,14.9,518.4
588,20240311,4,1,2,4438,157,6.3,2229.4
589,20240311,2,2,3,5835,103,25.9,2348.4
590,20240311,4,2,1,5408,107,0.6,1337.5
591,20240312,1,2,5,3643,138,4.2,883.2
592,20240312,3,2,7,2399,80,44.6,2520.0
593,20240312,2,3,4,6384,120,18.7,3012.0
594,20240312,2,1,1,5877,117,25.0,1462.5
595,20240312,3,1,8,2555,94,37.2,3186.6
596,20240312,4,1,6,4191,92,0.0,653.2
597,20240312,1,2,1,3219,93,53.1,1162.5
598,20240312,3,1,7,2684,67,19.7,2110.5
599,20240313,4,1,8,4765,138,6.9,4678.2
600,20240313,1,1,8,3698,101,5.5,3423.9
601,20240313,3,1,6,2344,98,10.7,695.8
602,20240313,4,3,6,4633,77,6.9,546.7
603,20240313,2,1,7,4860,192,9.5,6048.0
604,20240313,3,2,3,2685,91,33.1,2074.8
605,20240314,2,2,4,6263,261,24.8,6551.1
606,20240314,2,1,6,6454,213,23.6,1512.3
607,20240314,2,1,7,5209,112,46.7,3528.0
608,20240314,4,2,6,3455,127,8.2,901.7
609,20240314,2,2,5,5871,34,6.3,217.6
610,20240314,4,3,8,4086,61,0.0,2067.9
611,20240315,4,2,8,3820,100,13.2,3390.0
612,20240315,1,3,5,3752,167,10.4,1068.8
613,20240315,2,2,7,6654,320,11.9,10080.0
614,20240315,1,2,2,3288,106,2.5,1505.2
615,20240315,4,2,3,5615,186,11.1,4240.8
616,20240315,1,1,7,3657,90,24.5,2835.0
617,20240315,1,2,3,3101,122,9.4,2781.6
618,20240315,3,2,4,2361,95,40.1,2384.5
619,20240315,4,1,7,4735,230,3.0,7245.0
620,20240315,4,2,3,4975,62,32.2,1413.6
621,20240315,2,3,1,6253,225,0.3,2812.5
622,20240316,3,3,7,2509,123,6.0,3874.5
623,20240316,1,3,3,3533,52,34.3,1185.6
624,20240316,3,2,3,2895,115,35.0,2622.0
625,20240316,3,3,2,3065,115,0.3,1633.0
626,20240316,3,3,7,2765,61,22.2,1921.5
627,20240316,3,1,6,2765,114,38.5,809.4
628,20240316,2,2,8,6184,272,128.5,9220.8
629,20240316,2,2,3,6660,416,17.0,9484.8
630,20240316,1,3,1,4109,46,2.7,575.0
631,20240316,2,2,6,4561,214,7.3,1519.4
632,20240317,2,3,2,6125,117,17.8,1661.4
633,20240317,2,1,5,6771,143,1.0,915.2
634,20240317,4,3,3,5177,172,24.0,3921.6
635,20240317,1,1,1,3341,173,48.3,2162.5
636,20240317,2,1,7,5744,81,10.7,2551.5
637,20240317,4,3,2,4511,75,18.9,1065.0
638,20240317,4,1,7,3477,112,4.0,3528.0
639,20240317,1,3,4,4158,111,10.3,2786.1
640,20240317,1,1,3,3577,28,51.6,638.4
641,20240318,1,2,6,4316,131,25.4,930.1
642,20240318,3,1,6,2735,123,25.9,873.3
643,20240318,1,3,7,3843,149,8.6,4693.5
644,20240318,1,3,2,3225,161,6.0,2286.2
645,20240318,1,3,6,2859,81,26.2,575.1
646,20240318,1,3,7,4042,110,2.9,3465.0
647,20240318,4,3,6,3607,73,3.5,518.3
648,20240318,4,3,1,3993,104,0.0,1300.0
649,20240319,3,2,5,2677,45,49.2,288.0
650,20240319,3,2,6,2733,104,7.7,738.4
651,20240319,1,1,4,3503,138,19.5,3463.8
652,20240319,2,2,8,6262,101,22.2,3423.9
653,20240319,4,2,5,4749,209,7.2,1337.6
654,20240319,1,3,7,4248,127,44.8,4000.5
655,20240319,4,3,8,4624,103,22.7,3491.7
656,20240319,4,2,2,4349,33,34.4,468.6
657,20240319,1,3,3,3872,75,0.6,1710.0
658,20240319,3,3,5,2200,73,15.4,467.2
659,20240319,2,3,1,6060,148,13.4,1850.0
660,20240320,4,1,6,3903,56,27.8,397.6
661,20240320,4,3,1,4398,120,0.0,1500.0
662,20240320,1,2,8,3944,100,6.7,3390.0
663,20240320,2,3,1,5434,172,26.1,2150.0
664,20240320,4,1,1,4472,60,19.1,750.0
665,20240320,2,2,6,5466,219,48.8,1554.9
666,20240320,1,1,7,4103,102,13.1,3213.0
667,20240320,1,2,8,4671,84,17.6,2847.6
668,20240320,1,1,2,3574,123,11.6,1746.6
669,20240320,1,1,7,3680,28,11.7,882.0
670,20240320,1,2,4,3156,100,30.2,2510.0
671,20240321,2,1,1,5584,116,9.4,1450.0
672,20240321,4,3,2,4514,114,60.3,1618.8
673,20240321,4,3,3,4911,26,0.0,592.8
674,20240321,4,2,6,4082,209,25.8,1483.9
675,20240321,1,1,2,3927,104,34.6,1476.8
676,20240321,4,1,5,4265,210,0.3,1344.0
677,20240321,3,3,1,1998,21,40.7,262.5
678,20240321,1,1,3,3565,118,2.0,2690.4
679,20240321,2,2,4,5723,184,2.0,4618.4
680,20240322,4,2,6,4394,70,0.8,497.0
681,20240322,3,3,8,2634,104,6.5,3525.6
682,20240322,1,3,3,3999,60,9.3,1368.0
683,20240322,4,1,7,4744,115,46.3,3622.5
684,20240322,3,3,2,2838,96,9.1,1363.2
685,20240322,4,2,7,4660,141,2.2,4441.5
686,20240323,4,3,8,4704,173,5.9,5864.7
687,20240323,2,3,2,6794,320,1.9,4544.0
688,20240323,4,2,2,4423,81,0.0,1150.2
689,20240323,4,1,4,4283,133,0.0,3338.3
690,20240323,1,2,5,4052,214,9.3,1369.6
691,20240323,4,1,5,3625,88,26.4,563.2
692,20240324,3,2,8,2341,9,8.3,305.1
693,20240324,4,1,4,4414,137,0.0,3438.7
694,20240324,2,1,8,6412,226,25.7,7661.4
695,20240324,2,2,6,5342,158,6.2,1121.8
696,20240324,4,3,4,4569,180,31.5,4518.0
697,20240324,2,3,7,6039,156,21.6,4914.0
698,20240324,1,3,8,3670,7,9.3,237.3
699,20240324,3,3,6,2350,58,16.7,411.8
700,20240324,2,3,5,6117,104,52.7,665.6
701,20240324,1,3,8,4281,155,6.0,5254.5
702,20240325,3,1,6,2840,125,5.8,887.5
703,20240325,3,1,4,2456,4,0.7,100.4
704,20240325,3,2,5,2399,103,31.9,659.2
705,20240325,2,1,2,4884,160,15.3,2272.0
706,20240325,3,3,6,2484,90,54.4,639.0
707,20240325,3,1,2,2700,105,20.1,1491.0
708,20240325,3,2,8,2373,80,3.8,2712.0
709,20240325,2,3,7,5281,190,15.6,5985.0
710,20240325,4,2,4,4845,118,28.1,2961.8
711,20240326,4,2,7,4758,86,8.0,2709.0
712,20240326,4,1,6,4328,129,2.1,915.9
713,20240326,2,1,6,6490,133,18.4,944.3
714,20240326,4,1,4,4775,166,0.0,4166.6
715,20240326,2,2,8,5935,179,23.3,6068.1
716,20240326,4,2,1,4526,168,12.2,2100.0
717,20240326,2,3,5,5754,208,16.2,1331.2
718,20240326,2,2,7,7302,266,28.6,8379.0
719,20240326,1,3,3,3610,47,1.4,1071.6
720,20240326,2,1,1,6286,205,2.7,2562.5
721,20240326,2,2,5,6602,168,14.9,1075.2
722,20240327,1,1,1,3326,21,0.9,262.5
723,20240327,4,3,5,5962,228,14.9,1459.2
724,20240327,3,1,2,2631,99,27.9,1405.8
725,20240327,2,2,3,6541,131,17.9,2986.8
726,20240327,4,3,5,4083,39,29.4,249.6
727,20240327,2,2,8,5290,193,5.6,6542.7
728,20240327,2,3,1,5885,110,4.7,1375.0
729,20240328,4,2,4,4303,211,30.0,5296.1
730,20240328,2,3,3,5886,89,16.8,2029.2
731,20240328,3,3,1,2907,113,4.7,1412.5
732,20240328,3,3,5,2612,27,9.8,172.8
733,20240328,2,2,8,5171,125,10.1,4237.5
734,20240328,2,1,5,7479,275,8.8,1760.0
735,20240328,3,1,6,3176,104,8.7,738.4
736,20240328,4,1,5,5018,141,68.0,902.4
737,20240328,2,1,2,5196,91,30.0,1292.2
738,20240328,1,1,2,4106,74,2.3,1050.8
739,20240329,3,1,2,2709,63,1.8,894.6
740,20240329,1,2,2,4631,192,4.2,2726.4
741,20240329,3,3,8,2943,122,31.5,4135.8
742,20240329,3,1,5,2827,99,4.8,633.6
743,20240329,4,3,7,4937,194,17.2,6111.0
744,20240329,2,2,6,6726,97,2.7,688.7
745,20240329,3,1,7,2949,61,23.9,1921.5
746,20240329,3,2,5,2496,88,20.1,563.2
747,20240330,4,1,3,5166,147,24.1,3351.6
748,20240330,3,1,6,2672,69,8.6,489.9
749,20240330,2,2,5,6492,188,39.4,1203.2
750,20240330,4,2,5,4683,97,38.7,620.8
751,20240330,4,2,7,4403,72,4.1,2268.0
752,20240330,3,3,8,2000,30,23.8,1017.0
753,20240331,2,1,5,6889,154,24.2,985.6
754,20240331,2,2,3,6021,210,42.4,4788.0
755,20240331,3,3,6,2225,86,12.3,610.6
756,20240331,3,1,4,3000,69,6.8,1731.9
757,20240331,4,3,2,4898,98,11.9,1391.6
758,20240331,3,3,8,2419,70,21.9,2373.0
759,20240331,1,3,7,3162,74,20.1,2331.0
760,20240331,1,1,1,3652,70,11.8,875.0
761,20240331,4,3,2,4772,166,7.0,2357.2
762,20240331,1,3,2,3405,88,5.0,1249.6
763,20240401,4,3,8,4135,57,20.5,1932.3
764,20240401,3,1,4,3068,84,10.3,2108.4
765,20240401,2,3,3,8060,269,6.8,6133.2
766,20240401,3,3,7,2717,51,66.7,1606.5
767,20240401,4,1,4,5483,185,23.3,4643.5
768,20240401,1,2,3,3252,128,16.1,2918.4
769,20240401,1,1,3,3562,138,71.4,3146.4
770,20240401,3,3,1,2239,113,17.0,1412.5
771,20240401,1,3,3,3218,117,4.6,2667.6
772,20240401,2,1,6,6014,121,62.8,859.1
773,20240402,2,3,1,7383,14,4.9,175.0
774,20240402,3,1,4,2135,111,6.4,2786.1
775,20240402,2,1,8,5329,202,20.1,6847.8
776,20240402,3,2,4,1997,97,6.0,2434.7
777,20240402,2,3,5,6362,186,25.2,1190.4
778,20240402,1,1,7,3128,107,6.9,3370.5
779,20240402,2,3,8,7147,221,10.7,7491.9
780,20240403,3,3,6,2042,61,5.8,433.1
781,20240403,2,1,6,6322,187,7.3,1327.7
782,20240403,4,2,5,4890,236,5.8,1510.4
783,20240403,2,3,3,6192,203,9.9,4628.4
784,20240403,1,3,2,3599,144,3.3,2044.8
785,20240403,4,3,7,4350,106,10.9,3339.0
786,20240403,3,3,1,2099,77,15.9,962.5
787,20240403,4,3,7,4619,153,0.0,4819.5
788,20240403,3,2,8,2897,5,6.3,169.5
789,20240404,4,1,7,5312,159,0.0,5008.5
790,20240404,3,3,2,2653,90,51.0,1278.0
791,20240404,4,1,4,5650,233,42.1,5848.3
792,20240404,4,1,6,4781,74,17.4,525.4
793,20240404,4,2,7,3301,38,0.0,1197.0
794,20240404,1,1,2,4078,140,0.3,1988.0
795,20240404,2,2,3,6614,295,30.6,6726.0
796,20240404,1,1,5,3386,97,44.3,620.8
797,20240404,4,2,1,5259,180,26.7,2250.0
798,20240404,2,2,7,4570,129,4.1,4063.5
799,20240404,3,1,5,2324,92,7.6,588.8
800,20240405,1,2,2,4051,158,13.9,2243.6
801,20240405,1,1,2,2794,102,13.2,1448.4
802,20240405,1,2,3,3443,117,12.1,2667.6
803,20240405,4,2,7,4505,56,29.0,1764.0
804,20240405,1,2,8,3929,125,29.9,4237.5
805,20240405,2,3,5,5316,100,13.8,640.0
806,20240405,3,2,1,2764,44,8.4,550.0
807,20240405,4,3,4,4450,128,0.0,3212.8
808,20240405,3,1,5,2885,89,122.6,569.6
809,20240406,2,1,6,7347,143,5.5,1015.3
810,20240406,1,3,2,3245,73,5.5,1036.6
811,20240406,2,1,1,6373,244,33.7,3050.0
812,20240406,4,3,3,4215,53,31.1,1208.4
813,20240406,2,3,6,6033,280,68.2,1988.0
814,20240406,4,3,1,4158,114,8.1,1425.0
815,20240406,3,2,6,2402,64,57.0,454.4
816,20240406,1,1,4,3991,54,1.3,1355.4
817,20240407,3,2,1,2856,70,7.5,875.0
818,20240407,1,3,4,3865,92,40.7,2309.2
819,20240407,4,1,5,3352,91,0.0,582.4
820,20240407,1,1,6,4247,118,7.7,837.8
821,20240407,3,2,1,2509,104,18.9,1300.0
822,20240407,3,2,1,3465,119,45.5,1487.5
823,20240407,3,3,3,2686,107,10.4,2439.6
824,20240407,3,3,8,2353,85,10.9,2881.5
825,20240407,1,1,1,3158,149,44.8,1862.5
826,20240407,4,2,1,3375,123,0.0,1537.5
827,20240408,2,1,2,4550,152,3.1,2158.4
828,20240408,1,3,7,3947,140,4.4,4410.0
829,20240408,3,2,2,2765,125,12.6,1775.0
830,20240408,4,1,5,4208,136,0.0,870.4
831,20240408,1,3,6,4189,102,5.6,724.2
832,20240408,4,2,3,4778,99,21.7,2257.2
833,20240408,4,3,6,4354,123,9.6,873.3
834,20240408,2,2,4,4881,184,1.5,4618.4
835,20240408,2,3,6,6576,358,0.2,2541.8
836,20240408,1,1,7,3481,63,11.7,1984.5
837,20240408,1,2,3,4546,154,10.3,3511.2
838,20240409,3,2,8,2601,111,19.4,3762.9
839,20240409,3,1,4,2542,90,13.7,2259.0
840,20240409,4,3,1,4011,181,27.2,2262.5
841,20240409,3,1,3,2487,57,67.2,1299.6
842,20240409,4,1,1,4604,204,0.0,2550.0
843,20240409,4,2,8,4822,182,19.0,6169.8
844,20240409,1,1,7,3538,176,13.1,5544.0
845,20240410,2,2,4,7193,178,17.7,4467.8
846,20240410,3,2,1,2897,93,30.3,1162.5
847,20240410,1,1,5,3494,137,22.7,876.8
848,20240410,4,2,7,3630,118,4.1,3717.0
849,20240410,4,3,8,4575,134,0.0,4542.6
850,20240410,4,1,7,5778,139,4.3,4378.5
851,20240410,3,1,7,3263,189,12.4,5953.5
852,20240411,3,3,8,2879,89,18.3,3017.1
853,20240411,1,3,7,3330,65,5.7,2047.5
854,20240411,3,2,1,2587,86,10.1,1075.0
855,20240411,4,3,7,4888,246,47.4,7749.0
856,20240411,1,3,8,3923,187,43.1,6339.3
857,20240411,2,2,1,6405,284,13.7,3550.0
858,20240411,2,3,6,5442,209,1.0,1483.9
859,20240412,1,1,7,3771,175,2.7,5512.5
860,20240412,3,3,2,2533,96,29.6,1363.2
861,20240412,3,2,2,2309,62,26.1,880.4
862,20240412,1,2,4,3246,162,22.9,4066.2
863,20240412,2,1,3,6879,337,11.3,7683.6
864,20240412,4,3,6,4353,100,7.3,710.0
865,20240412,1,3,5,3167,68,7.8,435.2
866,20240412,2,1,2,5368,203,38.9,2882.6
867,20240413,3,1,8,2257,34,42.6,1152.6
868,20240413,4,2,1,5570,129,9.0,1612.5
869,20240413,3,1,2,2918,111,2.1,1576.2
870,20240413,4,3,7,4806,92,0.0,2898.0
871,20240413,2,3,1,6408,236,15.7,2950.0
872,20240413,1,3,7,4192,120,6.4,3780.0
873,20240413,2,2,6,7647,66,53.6,468.6
874,20240414,2,1,5,5691,168,20.9,1075.2
875,20240414,1,2,8,3197,102,20.0,3457.8
876,20240414,3,2,1,2788,50,8.5,625.0
877,20240414,3,3,8,2480,96,21.7,3254.4
878,20240414,4,3,1,4248,8,0.0,100.0
879,20240414,4,3,5,5026,175,1.5,1120.0
880,20240414,4,1,6,4974,83,18.0,589.3
881,20240414,2,1,4,5740,213,2.0,5346.3
882,20240414,1,3,8,3631,81,12.5,2745.9
883,20240414,2,3,8,6401,183,4.4,6203.7
884,20240415,1,1,3,3821,64,13.7,1459.2
885,20240415,4,2,7,4118,77,7.1,2425.5
886,20240415,1,1,3,4349,94,59.8,2143.2
887,20240415,2,2,5,5502,174,1.3,1113.6
888,20240415,2,1,8,5276,237,6.7,8034.3
889,20240415,3,2,3,2146,84,19.5,1915.2
890,20240415,4,1,5,3672,55,17.8,352.0
891,20240415,4,1,2,4360,65,0.0,923.0
892,20240415,1,1,1,4173,183,3.0,2287.5
893,20240415,3,1,6,2999,124,30.3,880.4
894,20240416,3,1,2,2749,97,23.1,1377.4
895,20240416,4,2,2,5036,159,0.0,2257.8
896,20240416,4,3,4,5182,174,23.2,4367.4
897,20240416,3,1,8,2733,26,12.9,881.4
898,20240416,1,3,1,3684,128,9.2,1600.0
899,20240416,2,3,5,6695,256,10.9,1638.4
900,20240416,2,1,8,4510,139,12.8,4712.1
901,20240416,3,2,4,2605,102,9.0,2560.2
902,20240417,3,2,6,2436,64,12.7,454.4
903,20240417,2,3,5,5041,164,35.3,1049.6
904,20240417,3,3,2,2502,92,13.2,1306.4
905,20240417,3,3,7,2474,108,32.8,3402.0
906,20240417,1,2,2,3965,172,7.7,2442.4
907,20240417,4,2,3,4707,215,70.9,4902.0
908,20240417,1,2,2,4147,194,23.7,2754.8
909,20240418,1,3,8,3615,60,28.4,2034.0
910,20240418,1,3,2,4459,94,50.0,1334.8
911,20240418,1,3,7,3594,114,5.5,3591.0
912,20240418,1,3,6,3594,101,20.3,717.1
913,20240418,3,2,6,2880,71,56.7,504.1
914,20240418,1,2,5,3715,167,93.5,1068.8
915,20240418,4,1,3,4725,106,3.0,2416.8
916,20240418,2,1,7,5721,240,16.1,7560.0
917,20240419,2,1,1,5326,130,9.2,1625.0
918,20240419,3,3,3,2451,57,13.1,1299.6
919,20240419,1,1,7,3979,202,31.1,6363.0
920,20240419,1,3,6,3095,107,4.0,759.7
921,20240419,3,1,8,2754,112,9.6,3796.8
922,20240419,1,3,4,4038,114,1.8,2861.4
923,20240419,4,1,2,3592,81,31.7,1150.2
924,20240420,3,2,7,2420,71,11.5,2236.5
925,20240420,4,3,6,3848,69,7.9,489.9
926,20240420,4,1,1,4965,179,23.2,2237.5
927,20240420,4,2,8,3853,127,1.5,4305.3
928,20240420,1,2,4,3068,39,17.2,978.9
929,20240420,1,3,8,3216,147,1.5,4983.3
930,20240421,3,2,3,2128,60,20.9,1368.0
931,20240421,3,3,4,2868,122,39.1,3062.2
932,20240421,3,3,4,3081,125,49.6,3137.5
933,20240421,1,2,7,3766,39,66.8,1228.5
934,20240421,3,3,6,2503,68,14.7,482.8
935,20240421,2,1,8,6250,236,11.3,8000.4
936,20240421,1,3,7,3478,125,16.9,3937.5
937,20240421,2,3,8,5395,136,13.3,4610.4
938,20240422,2,2,7,6065,153,22.7,4819.5
939,20240422,1,3,2,3567,161,16.0,2286.2
940,20240422,2,3,8,5288,203,5.4,6881.7
941,20240422,2,3,4,5342,158,3.4,3965.8
942,20240422,3,3,5,2510,89,31.0,569.6
943,20240422,1,3,8,4800,137,31.6,4644.3
944,20240422,1,1,3,4055,160,13.2,3648.0
945,20240423,3,2,8,2291,71,10.9,2406.9
946,20240423,4,1,5,2805,75,8.2,480.0
947,20240423,2,3,4,7386,122,23.4,3062.2
948,20240423,1,2,1,3732,107,3.7,1337.5
949,20240423,3,1,2,2254,96,22.7,1363.2
950,20240423,1,1,7,3851,124,7.2,3906.0
951,20240424,3,2,3,2301,49,4.9,1117.2
952,20240424,3,3,4,2053,37,8.7,928.7
953,20240424,2,2,8,5796,169,8.2,5729.1
954,20240424,4,1,8,4391,151,41.9,5118.9
955,20240424,1,3,2,4269,194,19.9,2754.8
956,20240424,4,1,6,3874,18,64.8,127.8
957,20240424,2,3,8,7171,188,19.8,6373.2
958,20240425,3,1,4,2984,57,11.9,1430.7
959,20240425,1,3,2,3449,100,22.5,1420.0
960,20240425,3,2,8,2713,150,11.7,5085.0
961,20240425,2,2,7,5644,67,4.8,2110.5
962,20240425,4,1,1,4128,157,4.7,1962.5
963,20240425,1,1,3,3601,133,0.1,3032.4
964,20240426,2,1,6,6866,260,3.1,1846.0
965,20240426,1,2,4,4470,223,8.2,5597.3
966,20240426,3,2,5,2859,73,0.9,467.2
967,20240426,1,3,6,3054,111,12.4,788.1
968,20240426,3,1,8,3153,61,9.1,2067.9
969,20240426,1,3,8,3885,116,31.4,3932.4
970,20240426,3,1,1,2417,53,7.6,662.5
971,20240427,1,3,8,3639,147,6.1,4983.3
972,20240427,4,2,1,4243,85,0.3,1062.5
973,20240427,3,2,7,2245,48,5.7,1512.0
974,20240427,3,2,4,2629,76,21.4,1907.6
975,20240427,1,3,1,3604,125,22.5,1562.5
976,20240427,4,1,2,4217,43,0.0,610.6
977,20240427,4,1,1,5351,201,1.5,2512.5
978,20240427,3,1,5,2352,110,28.6,704.0
979,20240428,3,3,5,3255,78,12.3,499.2
980,20240428,3,1,6,3082,85,15.7,603.5
981,20240428,2,3,3,5562,238,0.1,5426.4
982,20240428,4,3,2,5114,67,12.6,951.4
983,20240428,3,2,8,2436,87,8.6,2949.3
984,20240428,3,1,1,2642,84,34.2,1050.0
985,20240428,4,1,1,4100,73,5.7,912.5
986,20240428,1,1,3,2854,101,1.4,2302.8
987,20240428,1,2,7,4025,106,21.7,3339.0
988,20240428,1,1,3,3665,150,4.2,3420.0
989,20240429,1,1,2,4333,157,9.1,2229.4
990,20240429,3,1,1,2966,63,1.0,787.5
991,20240429,1,3,4,3823,135,26.0,3388.5
992,20240429,4,2,7,4626,196,3.7,6174.0
993,20240429,1,3,4,4581,150,9.9,3765.0
994,20240429,1,3,2,3951,140,17.1,1988.0
995,20240429,1,2,4,3405,104,28.9,2610.4
996,20240429,1,1,4,3671,111,8.3,2786.1
997,20240429,1,3,5,3636,131,7.8,838.4
998,20240429,2,1,7,5377,262,8.4,8253.0
999,20240430,4,2,1,3847,83,21.9,1037.5
1000,20240430,2,2,7,6718,217,36.4,6835.5
1001,20240430,2,1,6,5217,186,25.0,1320.6
1002,20240430,2,1,4,6861,351,7.9,8810.1
1003,20240430,3,3,1,2870,118,4.1,1475.0
1004,20240430,1,2,5,3332,156,27.8,998.4
1005,20240501,3,2,3,2281,124,13.4,2827.2
1006,20240501,4,2,5,5425,229,20.5,1465.6
1007,20240501,1,3,4,3633,69,2.0,1731.9
1008,20240501,4,3,4,4265,106,3.1,2660.6
1009,20240501,4,3,1,5091,140,1.2,1750.0
1010,20240501,1,2,3,4303,163,5.9,3716.4
1011,20240501,2,1,6,6011,107,1.6,759.7
1012,20240501,3,3,4,2349,101,32.3,2535.1
1013,20240501,1,2,1,4072,190,4.8,2375.0
1014,20240501,4,2,4,4292,83,8.0,2083.3
1015,20240502,1,1,2,3630,59,29.6,837.8
1016,20240502,4,3,1,5013,83,11.3,1037.5
1017,20240502,1,3,6,3196,80,26.9,568.0
1018,20240502,2,3,3,5440,88,60.9,2006.4
1019,20240502,4,2,5,3808,72,9.3,460.8
1020,20240502,2,1,8,5681,226,13.3,7661.4
1021,20240503,4,1,3,3742,28,0.0,638.4
1022,20240503,1,1,1,4108,211,38.0,2637.5
1023,20240503,4,1,5,4001,140,11.3,896.0
1024,20240503,2,2,4,6281,417,4.5,10466.7
1025,20240503,1,2,4,3970,109,9.1,2735.9
1026,20240503,4,1,1,4577,109,0.0,1362.5
1027,20240503,2,1,4,5002,146,0.3,3664.6
1028,20240503,3,1,5,2523,99,2.3,633.6
1029,20240503,3,2,8,2971,103,2.6,3491.7
1030,20240504,1,2,6,4172,83,0.9,589.3
1031,20240504,1,2,4,3887,118,59.6,2961.8
1032,20240504,3,1,7,2562,49,12.7,1543.5
1033,20240504,4,3,7,4972,196,6.4,6174.0
1034,20240504,2,1,1,6240,221,8.1,2762.5
1035,20240504,4,2,7,3858,137,0.0,4315.5
1036,20240504,3,3,2,3076,55,0.6,781.0
1037,20240505,3,2,5,2575,104,10.7,665.6
1038,20240505,1,3,3,3287,117,3.1,2667.6
1039,20240505,4,2,8,4222,166,46.6,5627.4
1040,20240505,3,3,1,2933,33,4.6,412.5
1041,20240505,1,3,8,4711,214,67.9,7254.6
1042,20240505,2,3,8,6190,136,6.0,4610.4
1043,20240505,4,1,3,4237,169,7.1,3853.2
1044,20240505,1,2,4,3027,80,2.3,2008.0
1045,20240506,3,1,6,2379,132,10.5,937.2
1046,20240506,3,1,8,2490,33,28.6,1118.7
1047,20240506,2,2,1,4726,123,4.7,1537.5
1048,20240506,3,1,2,2934,84,14.5,1192.8
1049,20240506,2,3,3,5743,251,0.6,5722.8
1050,20240506,2,2,5,6621,221,13.7,1414.4
1051,20240506,4,1,2,5152,171,20.8,2428.2
1052,20240506,3,1,1,2392,23,22.1,287.5
1053,20240506,4,1,6,4225,165,4.5,1171.5
1054,20240507,1,1,7,3946,89,1.3,2803.5
1055,20240507,2,3,6,6343,177,16.6,1256.7
1056,20240507,4,2,6,4206,157,16.0,1114.7
1057,20240507,2,3,4,4822,53,3.4,1330.3
1058,20240507,1,2,7,3378,130,60.0,4095.0
1059,20240507,2,2,1,6085,119,5.3,1487.5
1060,20240507,4,1,3,4378,212,0.0,4833.6
1061,20240508,3,3,7,2897,39,10.3,1228.5
1062,20240508,1,2,3,4126,91,21.0,2074.8
1063,20240508,2,2,7,5854,336,39.7,10584.0
1064,20240508,4,1,3,4916,243,11.2,5540.4
1065,20240508,2,2,7,6121,127,16.0,4000.5
1066,20240508,2,1,7,6606,220,10.0,6930.0
1067,20240508,3,1,4,2535,83,35.6,2083.3
1068,20240508,4,2,8,4400,119,12.8,4034.1
1069,20240508,3,2,1,2342,94,16.9,1175.0
1070,20240509,3,2,1,2090,43,9.2,537.5
1071,20240509,3,2,8,2712,87,12.1,2949.3
1072,20240509,1,2,8,3389,95,53.5,3220.5
1073,20240509,4,2,4,3864,93,3.6,2334.3
1074,20240509,2,2,3,5682,189,32.8,4309.2
1075,20240509,2,1,1,6950,95,14.2,1187.5
1076,20240509,1,3,3,4056,128,14.3,2918.4
1077,20240509,4,2,6,4432,14,1.9,99.4
